text,favorite_count,retweet_count,created_at,lang,user.screen_name,user.name,user.time_zone,user.followers_count,user.statuses_count,_id
Corbyn to meet shadow cabinet on Syria https://t.co/ZwlbcMvjGP #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 18:02:10 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671751153554554880
RT @uselolja: Tem #BLACKFRIDAY na https://t.co/E58AGGAqzx e SORTEIO de 01 camiseta também! Eu sigo @uselolja e dou RT p/ concorrer https://…,0,123,Tue Dec 01 18:02:11 +0000 2015,pt,bdourado,Bruno Moura Dourado,Brasilia,195,3430,671751158717878273
"Now that #BlackFriday and #CyberMonday are over, it's time for #GivingTuesday. Volunteer, give to… https://t.co/lgcC6a1bti",0,0,Tue Dec 01 18:02:14 +0000 2015,en,musicheals_ca,Music Heals,Pacific Time (US & Canada),4735,8182,671751170252115968
"Lego, Star Wars, Barbie Rule #BlackFriday Toy Shopping, IBM Watson #WatsonTrend #commerce https://t.co/MFD3NcfXfC https://t.co/cUYSaDJTd9",0,0,Tue Dec 01 18:02:15 +0000 2015,en,TechMktgMaven,Kristi Anderson,Pacific Time (US & Canada),2179,1252,671751177319518208
#WatsonTrend #BlackFriday #commerce https://t.co/N07jj426yG https://t.co/v7VlQmMc6U,0,0,Tue Dec 01 18:02:16 +0000 2015,und,CollabDude,CollabDude,Central Time (US & Canada),475,10637,671751179324424192
Get Best Price For San Francisco 49ers Ugly Sweater Travel Tumbler Get Now #BlackFriday at https://t.co/TcBRy7uomm https://t.co/tkJUx547h6,0,0,Tue Dec 01 18:02:16 +0000 2015,en,24Shopaholic,Online Shopping,Hanoi,46458,1097213,671751181903900672
Smartphones outpace tablets in buying and browsing on #BlackFriday #WatsonTrend #commerce https://t.co/SSIYPiTA7c https://t.co/d0kkNTLY1a,0,0,Tue Dec 01 18:02:17 +0000 2015,en,rostginevich,Rost Ginevich,Central Time (US & Canada),1376,3960,671751185187999745
Best savings for Decor Therapy 6-Drawer Chest Buy Now #BlackFriday #DealsWeek at https://t.co/KGL7m6iRg5 https://t.co/IfSotmDHhh,0,0,Tue Dec 01 18:02:18 +0000 2015,en,EndYearSaleMM,Jonatan Wattanabi,"",40,6501,671751186899333120
Inexpensive Omega Mini Pulp Ejector Juicer Order Now #BlackFriday #DealsWeek at https://t.co/3aDiooJoDa https://t.co/UXvWMEdkGr,0,0,Tue Dec 01 18:02:18 +0000 2015,en,BlackFridayShoz,Yuma Wattson,"",24,6542,671751186962223105
Resonable Priced Safavieh Becca Dining Chair Order Now #CyberMonday #BlackFriday at https://t.co/oA2lfqQo5K https://t.co/brba6TWxwU,0,0,Tue Dec 01 18:02:18 +0000 2015,en,cybermondayz,Black Friday USA,"",76,7340,671751187037753345
Cyber Monday Sauder Regent Place TV Stand Order Now #BlackFriday #CyberMonday at https://t.co/wXxVypSfFl https://t.co/BdcwXT2tiU,0,0,Tue Dec 01 18:02:19 +0000 2015,en,Cheapshopz,Black Friday Sale,Pacific Time (US & Canada),7290,6499,671751190586122240
Great buy Zafina Bar Cart Order Now #CyberMonday #BlackFriday at https://t.co/ZPkofa61xo https://t.co/1JMlaNPLWY,0,0,Tue Dec 01 18:02:19 +0000 2015,en,cybermondayz,Black Friday USA,"",76,7340,671751191810838528
Best of Chip 87 Distressed Skinny Jeans - Women's Get Now #BlackFriday #CyberModay at https://t.co/XPC0JVobzk https://t.co/Db2xQtvKLF,0,0,Tue Dec 01 18:02:19 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671751192955850752
Resonable Priced Cortesi Home Lava Marble Coat Rack Order Now #BlackFriday #DealsWeek at https://t.co/jV9zX66wPW https://t.co/rv1uQbhDh2,0,0,Tue Dec 01 18:02:19 +0000 2015,en,Cobragold_YMM,Cobragold YMM,Pacific Time (US & Canada),7,6922,671751194394517505
Inexpensive WowWee Snap Pets Dog Mini Bluetooth Camera Order Now #BlackFriday #DealsWeek at https://t.co/Pga1mrwTnW https://t.co/UTetb9QpoB,0,0,Tue Dec 01 18:02:20 +0000 2015,en,BlackFridayShoz,Yuma Wattson,"",24,6542,671751194834931712
Get Best Price For Progress Lighting LED Spot Light Buy Now #BlackFriday #CyberModay at https://t.co/4K425jxEoL https://t.co/eZlEUpTihH,0,0,Tue Dec 01 18:02:20 +0000 2015,en,Girlshopz,Cyber Monday Deals,Pacific Time (US & Canada),41113,34372,671751196906905605
"RT @CivicWorksInc: Burnt out from #BlackFriday? Give back on #GivingTuesday to @CivicWorksInc, when #MarylandGivesMore!",0,3,Tue Dec 01 18:02:22 +0000 2015,en,mdnonprofits,Maryland Nonprofits,Eastern Time (US & Canada),12781,5443,671751205337612288
RT @HappyBeds: FOLLOW &amp; RT to be in with a chance to #win a #HappyBedsMattress! #BlackFriday #Giveaway #Competition https://t.co/BQQGaSfY1l,0,131,Tue Dec 01 18:02:24 +0000 2015,en,stephan41621536,stephanie taylor,Casablanca,341,10309,671751213751357440
"#BlackFriday, #CyberMonday, #GivingTuesday… NormalWednesday",0,0,Tue Dec 01 18:02:28 +0000 2015,en,matthaggerty,Matt Haggerty,Eastern Time (US & Canada),506,1968,671751229169664000
"FYI @kendrascott, your #customerservice team never returned my calls or emails on #BlackFriday and therefore I never purchased from you.",0,0,Tue Dec 01 18:02:31 +0000 2015,en,SupHrWaAdv,OGHWLE,Eastern Time (US & Canada),1180,1216,671751243497234432
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 18:02:42 +0000 2015,en,rylowearco,Vicky Long,"",1602,37156,671751290985291776
RT @Jaymoola: Y'all out here fighting lil kids though??? #BlackFriday 😂😂😂 https://t.co/cyIzPVcwAT,0,52,Tue Dec 01 18:02:45 +0000 2015,en,aleelucero_,Lucerito⚽️,"",1512,31046,671751302649630720
"Como lleváis la tarde? O mejor dicho, la resaca del #BlackFriday jejeje",1,0,Tue Dec 01 18:02:45 +0000 2015,es,oNeArmyClub,oNeSportsAyudas,"",20,34,671751303048110080
#Christmas #toy #savings https://t.co/acaj5d0qgP #BlackFriday #Deals! #follow,0,0,Tue Dec 01 18:02:47 +0000 2015,und,frugalmaniac,The End of Retail,Central Time (US & Canada),18547,632591,671751311482880002
VIDEO: Drug smuggling in fake ambulances https://t.co/lyeuscwiow Romo #BlackFriday #Startups #MacysParade,0,0,Tue Dec 01 18:02:48 +0000 2015,en,BethRateTV,Beth ⚡️ Wilson,Pacific Time (US & Canada),53,3505,671751314188034049
Here's what Cards Against Humanity did w/ your Black Friday money. I'll direct your attention to the $3100 vibrator. https://t.co/gsEPHMMtsD,0,0,Tue Dec 01 18:02:49 +0000 2015,en,astronautpnguin,matty,Indiana (East),643,6942,671751317875007488
".@antonylpoole, profesor #marketing @EADABusiness, analiza consecuencias negativas del #blackfriday para el comercio https://t.co/0FsCF7MSbs",0,0,Tue Dec 01 18:02:50 +0000 2015,es,EADABusiness,EADA Business School,Madrid,6245,6363,671751320769011712
Hoy sigue el #CyberMondayEC y estás a solo un clic de los 3 maravillosos premios que #Saludsa tiene para ti !  https://t.co/dK3tcHQW5h,0,0,Tue Dec 01 18:02:50 +0000 2015,es,Esaludsa,Saludsa,Quito,6417,9539,671751322111201281
Vendredi passé c'était le premier jour du #blackfriday ! Et vous pouvez le retrouver mon article -&gt; https://t.co/4ZWO0W6PYe,0,0,Tue Dec 01 18:02:54 +0000 2015,fr,T4GNON,Julien triathlete ,Brussels,123,7217,671751340473864193
VIDEO: First of 6 officers head to trial in Gray case https://t.co/rN9hWWaNX2 #Forbes #Startups #BlackFriday #Amazon,0,0,Tue Dec 01 18:02:57 +0000 2015,en,welltoldnews,Well Told News,"",86,2900,671751351349600256
RT @RealLifeTexts: What's everyone managed to buy on #BlackFriday then?,0,13,Tue Dec 01 18:02:57 +0000 2015,en,aminmahat98,Al,"",299,9764,671751351597031426
"RT @MSNBC: ̶#̶B̶l̶a̶c̶k̶F̶r̶i̶d̶a̶y̶, ̶#̶C̶y̶b̶e̶r̶M̶o̶n̶d̶a̶y̶,̶  now it's #GivingTuesday: https://t.co/SSmkCeRdYi https://t.co/FBv4LSISbn",0,22,Tue Dec 01 18:02:59 +0000 2015,und,Neilioo,neil edward johnson,Central Time (US & Canada),638,3611,671751359650074625
#BlackFriday 2015 in 9 pictures: https://t.co/20vI7u4fHq via @CNNMoney https://t.co/epEqolcPsy,0,0,Tue Dec 01 18:03:01 +0000 2015,en,LearnVest,LearnVest,Eastern Time (US & Canada),37016,18338,671751367309066240
"Play for a chance at over 360,000 prizes! You could win free points to shop #blackfriday https://t.co/CqZMeU6Bv3 via @SYWSweeps",0,0,Tue Dec 01 18:03:01 +0000 2015,en,MaddHattress,Jenny,Eastern Time (US & Canada),140,8382,671751368298762240
Black Friday Sale! 25% off everything in my Etsy shop! #blackfriday https://t.co/Mic4yrmGO6 https://t.co/dxSbdL5DFZ,0,0,Tue Dec 01 18:03:01 +0000 2015,en,woodlandmarket,Melanie,"",259,297,671751368386945025
卐 #NAZI 卐 #GOVERNMENT #EBAY ITEMS W/#SWASTIKA! Visit Store At: https://t.co/vEgSrzYVHT #BlackFriday #ThanksGiving #Xmas #Christmas #Sale,0,0,Tue Dec 01 18:03:08 +0000 2015,ja,AsfgdfaSbgdf,asfgdfa sbgdf,"",2,34,671751399156379648
RT @EtagereAntiques: #BlackFriday #CyberMonday Sale #gotvintage #etagereantiques https://t.co/9GV9rHoegK,0,15,Tue Dec 01 18:03:09 +0000 2015,es,Glamaroni,Glamaroni Etsy,Quito,5015,58525,671751400544669696
.@MediaMarkt_es Vaya timo del #BlackFriday. Compré un duo inalámbrico en negro y cuando lo recojo sólo hay en blanco. #mediamarkteestafa,0,0,Tue Dec 01 18:03:10 +0000 2015,es,BusiMadrid,María,Pacific Time (US & Canada),18,844,671751408467763200
RT @Vs_Cancer: #givingtuesday is a day to give back after the craziness of #blackfriday and #cybermonday. Sometimes the best gift … https:/…,0,6,Tue Dec 01 18:03:11 +0000 2015,en,The1RogerMoore,Roger Moore,Pacific Time (US & Canada),420,15740,671751410569060353
"RT @simonzilberman: The Slow, The Crashed, The Out Of Stock: #BlackFriday #Fail Twitter Report https://t.co/JQ6EbPEG7q",0,1,Tue Dec 01 18:03:12 +0000 2015,en,TheEbizWizard,Jason Bloomberg,Eastern Time (US & Canada),3503,20602,671751413496750080
RT @ClariceByGuestU: #BlackFriday and #CyberMonday #Travel DEALS! https://t.co/Z4hlnakcZn https://t.co/pj5wNKUJlk,0,1,Tue Dec 01 18:03:14 +0000 2015,en,RPRebelo,Rui Rebelo,"",23,58,671751421574955008
"@AlicePhun hope you are ok, been thinking of you today which i weird lol. Did u have a good #thanksgiving and #BlackFriday @elroyg85",0,0,Tue Dec 01 18:03:14 +0000 2015,en,elroyg85,Dave,"",331,1010,671751425043644416
The #BlackFriday and #CyberMonday deals continue! Make sure to get on it while you can! 🌲🎁🎮 https://t.co/Ig1MwXXetI https://t.co/UMnAdqB3kG,0,0,Tue Dec 01 18:03:18 +0000 2015,en,AcidicDesigns,Acidic Gaming,Pacific Time (US & Canada),12534,1733,671751439769669632
"Todo @lokequieras de USA en #Blackfriday te lo entregamos en tu casa u oficina en 5 dias #Venezuela / #Panama 
@lok… https://t.co/IWL85gXe8G",0,0,Tue Dec 01 18:03:19 +0000 2015,es,Publiventapty,PubliVenta PANAMA,"",1202,45219,671751446111657984
"Here we go..
#ataleoftwocities 
#blackfriday https://t.co/E6U75GK5HX",0,0,Tue Dec 01 18:03:19 +0000 2015,en,derrick_derro,Derrick Musyoka,Quito,177,9253,671751446254096384
RT @UGGaustralia: Western Glam is on the #BlackFriday discount list! Don't sleep in too late: https://t.co/SMwtR1Mdjc https://t.co/JPfz4zTT…,0,18,Tue Dec 01 18:03:21 +0000 2015,en,iamkachae,Kash,"",3542,119919,671751451849412608
RT @EmRe_AyyiLdiz55: #BlackFriday #ÚltimaHora #CNN #BBCNEWS #masterthepour #starwars #japan #wow #ellent... (Vine by @UltimaHoraSV) https:/…,0,1,Tue Dec 01 18:03:24 +0000 2015,en,UltimaHoraSV,Última Hora,Central Time (US & Canada),43951,39328,671751463903715328
"Hey, our web development Black Friday Sale is extended! #BlackFriday #webdesign #webdev https://t.co/yCQAfETdjy https://t.co/jo9yOn8P71",0,0,Tue Dec 01 18:03:29 +0000 2015,en,andresomov,Andre Somov,Pacific Time (US & Canada),221,2080,671751484732674048
RT @etsymeetntweet: BAMSale https://t.co/wFFdHUtnve https://t.co/IibVmMvyTW #BlackFriday #Etsymntt #EtsyGifts,0,14,Tue Dec 01 18:03:31 +0000 2015,en,Zhuma_Knitstyle,Марина Жукова,Moscow,292,17010,671751495998685186
"Retweeted AyyıLdızEmre (@EmRe_AyyiLdiz55):

#BlackFriday #ÚltimaHora #CNN #BBCNEWS #masterthepour #starwars... https://t.co/GWhbRQ5zXw",0,0,Tue Dec 01 18:03:32 +0000 2015,tr,UltimaHoraSV,Última Hora,Central Time (US & Canada),43951,39328,671751497294614528
"You need it? We offer it!
#smallbiz #smallbusinessSaturday #cybermonday #blackfriday#photograph #presskit
https://t.co/5X2PYlFY1v",0,0,Tue Dec 01 18:03:34 +0000 2015,en,GandCMediaLLC,"G&C Media, LLC","",71,1133,671751507054829568
RT @consumidores: El #BlackFriday de MediaMarkt supuso unos descuentos medios del 0% https://t.co/hkEhNc968H #YoNoSoyPardo https://t.co/de6…,0,102,Tue Dec 01 18:03:36 +0000 2015,es,AteneaTF86,Char-María.,London,999,65872,671751514298404864
ADICAE propone el consumo responsable para no caer en la euforia consumista del BlackFriday  https://t.co/y2xabHS3na vía @ADICAE MC,0,0,Tue Dec 01 18:03:41 +0000 2015,es,LurakiApp,Luraki App,"",304,308,671751537123659777
卐 #NAZI 卐 #GOVERNMENT #EBAY ITEMS W/#SWASTIKA! Visit Store At: https://t.co/vEgSrzYVHT #BlackFriday #ThanksGiving #Christmas #Sale #Xmas,0,0,Tue Dec 01 18:03:41 +0000 2015,ja,AsfgdfaSbgdf,asfgdfa sbgdf,"",2,34,671751537186721792
"So since BlackFriday till today I made my company do  20k, 40k, 50k and today we are at 30k so far. ;-) Does anyone need my help msg me",0,0,Tue Dec 01 18:03:43 +0000 2015,en,Designationmdia,DesignationMedia,Pacific Time (US & Canada),189,450,671751546737057792
@active_digital @Adele #competition #BlackFriday wow I'd love to see Adele! Amazing! 🎵🎶🎤,0,0,Tue Dec 01 18:03:45 +0000 2015,en,yummymummy299,Jenna Keller,"",1210,74739,671751551912931329
RT @gustyea66: La OCU demuestra el fraude casi general del #BlackFriday en España https://t.co/L7EnAhn75T https://t.co/Hfy4o2uP5o,0,18,Tue Dec 01 18:03:49 +0000 2015,es,fdoherrero,Fernando Herrero ,Madrid,564,3699,671751569998807040
